original_url,wayback_timestamp,status,mime,suggested_target,match_confidence
/2011/07/19/new-video-time-lapse-of-android-game-development/,20120628204323,200,text/html,/2011/07/19/new-video-time-lapse-of-android-game-development.html,1.000
/2011/07/20/58-android-game-custom-pong.html,20200806074255,200,text/html,/2011/07/20/58-android-game-custom-pong.html,1.000
/2011/07/20/58-android-game-custom-pong/,20120814130859,200,text/html,/2011/07/20/58-android-game-custom-pong.html,1.000
/2011/07/20/android-game-custom-pong.html,20220523195325,200,text/html,/2011/07/20/android-game-custom-pong.html,1.000
/2011/07/20/book-prices-rise-at-midnight.html,20220523210415,200,text/html,/2011/07/20/book-prices-rise-at-midnight.html,1.000
/2011/07/21/59-android-game-custom-comets.html,20220523205119,200,text/html,/2011/07/21/59-android-game-custom-comets.html,1.000
/2011/07/21/android-game-custom-comets.html,20220523194711,200,text/html,/2011/07/21/android-game-custom-comets.html,1.000
/2011/07/22/60-android-game-custom-onslaught.html,20200806081617,200,text/html,/2011/07/22/60-android-game-custom-onslaught.html,1.000
/2011/07/22/android-game-custom-onslaught.html,20200924143406,200,text/html,/2011/07/22/android-game-custom-onslaught.html,1.000
/2011/07/25/61-android-game-custom-action-tap.html,20200924141259,200,text/html,/2011/07/25/61-android-game-custom-action-tap.html,1.000
/2011/07/25/61-android-game-custom-action-tap/,20130617215044,200,text/html,/2011/07/25/61-android-game-custom-action-tap.html,1.000
/2011/07/25/android-game-custom-action-tap.html,20200924143030,200,text/html,/2011/07/25/android-game-custom-action-tap.html,1.000
/2011/07/26/62-android-game-skillful-dodge.html,20220523203634,200,text/html,/2011/07/26/62-android-game-skillful-dodge.html,1.000
/2011/07/26/android-game-skillful-dodge.html,20200924145024,200,text/html,/2011/07/26/android-game-skillful-dodge.html,1.000
/2011/07/27/63-android-game-the-grind.html,20200924151654,200,text/html,/2011/07/27/63-android-game-the-grind.html,1.000
/2011/07/27/android-game-the-grind.html,20200806074739,200,text/html,/2011/07/27/android-game-the-grind.html,1.000
/2011/07/28/64-android-app-sober-secrets.html,20200806074531,200,text/html,/2011/07/28/64-android-app-sober-secrets.html,1.000
/2011/07/28/android-app-sober-secrets.html,20200924153551,200,text/html,/2011/07/28/android-app-sober-secrets.html,1.000
/2011/07/28/ebooks-update-now-available-in-more-stores-and-countries.html,20200806071651,200,text/html,/2011/07/28/ebooks-update-now-available-in-more-stores-and-countries.html,1.000
/2011/07/28/ebooks-update-now-available-in-more-stores-and-countries/,20120101065806,200,text/html,/2011/07/28/ebooks-update-now-available-in-more-stores-and-countries.html,1.000
/2011/07/29/65-android-app-super-whistle.html,20200806080629,200,text/html,/2011/07/29/65-android-app-super-whistle.html,1.000
/2011/07/29/android-app-super-whistle.html,20200806074447,200,text/html,/2011/07/29/android-app-super-whistle.html,1.000
/2011/07/29/my-books-75-off-this-week-for-smashwords-summer-sale.html,20200806062147,200,text/html,/2011/07/29/my-books-75-off-this-week-for-smashwords-summer-sale.html,1.000
/2011/07/29/my-books-75-off-this-week-for-smashwords-summer-sale/,20141220161314,200,text/html,/2011/07/29/my-books-75-off-this-week-for-smashwords-summer-sale.html,1.000
/2011/08/,20120120023443,200,text/html,/2008/11/17/halloween-2008-king-me.html,0.167
/2011/08/01/android-updates-and-i-claim-the-crown.html,20200806082724,200,text/html,/2011/08/01/android-updates-and-i-claim-the-crown.html,1.000
/2011/08/01/android-updates-and-i-claim-the-crown/,20141125111404,200,text/html,/2011/08/01/android-updates-and-i-claim-the-crown.html,1.000
/2011/08/01/the-grind-magic-and-post-apocalypse-pack-is-live.html,20200806081741,200,text/html,/2011/08/01/the-grind-magic-and-post-apocalypse-pack-is-live.html,1.000
/2011/08/01/the-grind-magic-and-post-apocalypse-pack-is-live/,20141220160757,200,text/html,/2011/08/01/the-grind-magic-and-post-apocalypse-pack-is-live.html,1.000
/2011/08/02/splitting-it-down-the-middle-book-prices-at-4-99-starting-midnight-august-2nd.html,20200924140359,200,text/html,/2011/08/02/splitting-it-down-the-middle-book-prices-at-4-99-starting-midnight-august-2nd.html,1.000
/2011/08/03/android-app-updates.html,20200806080713,200,text/html,/2011/08/03/android-app-updates.html,1.000
/2011/08/03/android-app-updates/,20121029105415,200,text/html,/2011/08/03/android-app-updates.html,1.000
/2011/08/04/step-by-step-how-to-publish-and-profit-from-your-android-application.html,20200924150439,200,text/html,/2011/08/04/step-by-step-how-to-publish-and-profit-from-your-android-application.html,1.000
/2011/08/04/step-by-step-how-to-publish-and-profit-from-your-android-application/,20121027224909,200,text/html,/2011/08/04/step-by-step-how-to-publish-and-profit-from-your-android-application.html,1.000
/2011/08/04/the-retrode2-console-needs-you-contest.html,20200806075807,200,text/html,/2011/08/04/the-retrode2-console-needs-you-contest.html,1.000
/2011/08/04/the-retrode2-console-needs-you-contest/,20121029072400,200,text/html,/2011/08/04/the-retrode2-console-needs-you-contest.html,1.000
/2011/08/07/the-grind-expansion-pack-2-easy-mode-is-live.html,20220523201431,200,text/html,/2011/08/07/the-grind-expansion-pack-2-easy-mode-is-live.html,1.000
/2011/08/07/the-grind-expansion-pack-2-easy-mode-is-live/,20121029040651,200,text/html,/2011/08/07/the-grind-expansion-pack-2-easy-mode-is-live.html,1.000
/2011/08/09/hunter-davis-on-google-plus.html,20220523202847,200,text/html,/2011/08/09/hunter-davis-on-google-plus.html,1.000
/2011/08/09/using-the-dockstar-as-a-full-home-theater-replacement-part-1.html,20200924151921,200,text/html,/2011/08/09/using-the-dockstar-as-a-full-home-theater-replacement-part-1.html,1.000
/2011/08/09/using-the-dockstar-as-a-full-home-theater-replacement-part-1/,20160310224958,200,text/html,/2011/08/09/using-the-dockstar-as-a-full-home-theater-replacement-part-1.html,1.000
/2011/08/09/want-to-see-more-hacks-in-action-follow-me-on-google.html,20200924150552,200,text/html,/2011/08/09/want-to-see-more-hacks-in-action-follow-me-on-google.html,1.000
/2011/08/09/want-to-see-more-hacks-in-action-follow-me-on-google/,20130108225136,200,text/html,/2011/08/09/want-to-see-more-hacks-in-action-follow-me-on-google.html,1.000
/2011/08/10/advanced-tips-fun-with-vnc.html,20200806073247,200,text/html,/2011/08/10/advanced-tips-fun-with-vnc.html,1.000
/2011/08/10/advanced-tips-fun-with-vnc/,20120901224414,200,text/html,/2011/08/10/advanced-tips-fun-with-vnc.html,1.000
/2011/08/13/dockstar-stereo-wii-frontend.html,20200806082656,200,text/html,/2011/08/13/dockstar-stereo-wii-frontend.html,1.000
/2011/08/13/dockstar-stereo-wii-frontend/,20120621230127,200,text/html,/2011/08/13/dockstar-stereo-wii-frontend.html,1.000
/2011/08/18/easter-eggs.html,20200924143255,200,text/html,/2011/08/18/easter-eggs.html,1.000
/2011/08/18/easter-eggs/,20120622075835,200,text/html,/2011/08/18/easter-eggs.html,1.000
/2011/08/18/ko-nami-code.html,20200806064541,200,text/html,/2011/08/18/ko-nami-code.html,1.000
/2011/10/,20120119021946,200,text/html,/2010/05/22/hackaway-2010-announced.html,0.160
/2011/10/14/easy-inventory-now-open-source-on-sourceforge.html,20200924151250,200,text/html,/2011/10/14/easy-inventory-now-open-source-on-sourceforge.html,1.000
/2011/10/14/easy-inventory-now-open-source-on-sourceforge/,20120620204542,200,text/html,/2011/10/14/easy-inventory-now-open-source-on-sourceforge.html,1.000
/2011/10/21/a-cure-for-dandruff-that-will-save-you-money.html,20200924143442,200,text/html,/2011/10/21/a-cure-for-dandruff-that-will-save-you-money.html,1.000
/2011/10/21/a-cure-for-dandruff-that-will-save-you-money/,20120117214037,200,text/html,/2011/10/21/a-cure-for-dandruff-that-will-save-you-money.html,1.000
/2011/11/,20120120022244,200,text/html,/2013/08/30/pax-prime-2013.html,0.125
/2011/11/01/easy-inventory-ad-revenue-increases-upon-open-sourcing.html,20200806082041,200,text/html,/2011/11/01/easy-inventory-ad-revenue-increases-upon-open-sourcing.html,1.000
/2011/11/01/easy-inventory-ad-revenue-increases-upon-open-sourcing/,20120518054554,200,text/html,/2011/11/01/easy-inventory-ad-revenue-increases-upon-open-sourcing.html,1.000
/2011/12/,20120119021951,200,text/html,/2009/04/21/wallclock-20.html,0.143
/2011/12/04/rks-christmas-quiz.html,20200924153917,200,text/html,/2011/12/04/rks-christmas-quiz.html,1.000
/2011/12/04/rks-christmas-quiz/,20130108225901,200,text/html,/2011/12/04/rks-christmas-quiz.html,1.000
/2011/12/10/android-app-ar-wiki-augmented-reality-wikipedia.html,20200806064000,200,text/html,/2011/12/10/android-app-ar-wiki-augmented-reality-wikipedia.html,1.000
/2011/12/10/android-app-ar-wiki-augmented-reality-wikipedia/,20120518060023,200,text/html,/2011/12/10/android-app-ar-wiki-augmented-reality-wikipedia.html,1.000
/2011/12/10/android-app-ar-wiki-augmented-reality-wikipedia2.html,20200806082001,200,text/html,/2011/12/10/android-app-ar-wiki-augmented-reality-wikipedia2.html,1.000
/2011/12/18/pro-tip-add-your-wii-games-to-your-steam-list.html,20200924133757,200,text/html,/2011/12/18/pro-tip-add-your-wii-games-to-your-steam-list.html,1.000
/2011/12/18/pro-tip-add-your-wii-games-to-your-steam-list/,20130107020545,200,text/html,/2011/12/18/pro-tip-add-your-wii-games-to-your-steam-list.html,1.000
/2011/12/27/registrar-and-hosting-switch-from-godaddy-plus-shameless-plug-for-dropbox-storage.html,20200924135047,200,text/html,/2011/12/27/registrar-and-hosting-switch-from-godaddy-plus-shameless-plug-for-dropbox-storage.html,1.000
/2011/12/27/registrar-and-hosting-switch-from-godaddy-plus-shameless-plug-for-dropbox-storage/,20130108171414,200,text/html,/2011/12/27/registrar-and-hosting-switch-from-godaddy-plus-shameless-plug-for-dropbox-storage.html,1.000
/2011/12/30/apologies-for-the-site-hiccups.html,20200806081512,200,text/html,/2011/12/30/apologies-for-the-site-hiccups.html,1.000
/2011/12/30/apologies-for-the-site-hiccups/,20120120023448,200,text/html,/2011/12/30/apologies-for-the-site-hiccups.html,1.000
/2012/01/,20120120023243,200,text/html,/2013/08/30/pax-prime-2013.html,0.250
/2012/01/02/why-im-hip-to-android.html,20200924152346,200,text/html,/2012/01/02/why-im-hip-to-android.html,1.000
/2012/01/02/why-im-hip-to-android/,20120120022250,200,text/html,/2012/01/02/why-im-hip-to-android.html,1.000
/2012/01/09/retrode_preorder_glory.html,20220523195454,200,text/html,/2012/01/09/retrode_preorder_glory.html,1.000
/2012/01/09/retrode_preorder_glory/,20120114114646,200,text/html,/2012/01/09/retrode_preorder_glory.html,1.000
/2012/01/10/quick-update-the-retrode-works-with-android.html,20200806065750,200,text/html,/2012/01/10/quick-update-the-retrode-works-with-android.html,1.000
/2012/01/10/quick-update-the-retrode-works-with-android/,20120113022644,200,text/html,/2012/01/10/quick-update-the-retrode-works-with-android.html,1.000
/2012/01/12/google-is-my-new-cellular-carrier.html,20220523200833,200,text/html,/2012/01/12/google-is-my-new-cellular-carrier.html,1.000
/2012/01/12/google-is-my-new-cellular-carrier/,20120114085645,200,text/html,/2012/01/12/google-is-my-new-cellular-carrier.html,1.000
/2012/01/19/what-unlimited-storage-really-means-in-america-bandwidth-limitations.html,20200924150227,200,text/html,/2012/01/19/what-unlimited-storage-really-means-in-america-bandwidth-limitations.html,1.000
/2012/01/19/what-unlimited-storage-really-means-in-america-bandwidth-limitations/,20120325165913,200,text/html,/2012/01/19/what-unlimited-storage-really-means-in-america-bandwidth-limitations.html,1.000
/2012/01/23/quickgrapher.html,20220523195541,200,text/html,/2012/01/23/quickgrapher.html,1.000
/2012/01/23/quickgrapher/,20120126020154,200,text/html,/2012/01/23/quickgrapher.html,1.000
/2012/01/23/quickgrapher_open_source.html,20200806081209,200,text/html,/2012/01/23/quickgrapher_open_source.html,1.000
/2012/01/23/source-tree-visualizer-now-open-source.html,20200924150810,200,text/html,/2012/01/23/source-tree-visualizer-now-open-source.html,1.000
/2012/01/23/source-tree-visualizer-now-open-source/,20120126022031,200,text/html,/2012/01/23/source-tree-visualizer-now-open-source.html,1.000
/2012/01/23/source-tree-visualizer.html,20200806073607,200,text/html,/2012/01/23/source-tree-visualizer.html,1.000
/2012/01/24/update-quickgrapher-has-been-ported-to-android.html,20200924150836,200,text/html,/2012/01/24/update-quickgrapher-has-been-ported-to-android.html,1.000
/2012/01/24/update-quickgrapher-has-been-ported-to-android/,20120227003014,200,text/html,/2012/01/24/update-quickgrapher-has-been-ported-to-android.html,1.000
/2012/01/29/apparently-people-are-buying-my-book-on-the-apple-book-store.html,20200924142028,200,text/html,/2012/01/29/apparently-people-are-buying-my-book-on-the-apple-book-store.html,1.000
/2012/01/29/apparently-people-are-buying-my-book-on-the-apple-book-store/,20150325053659,200,text/html,/2012/01/29/apparently-people-are-buying-my-book-on-the-apple-book-store.html,1.000
/2012/01/30/now-is-the-time-to-buy-a-first-generation-e-reader.html,20200924144718,200,text/html,/2012/01/30/now-is-the-time-to-buy-a-first-generation-e-reader.html,1.000
/2012/01/30/now-is-the-time-to-buy-a-first-generation-e-reader/,20150326032855,200,text/html,/2012/01/30/now-is-the-time-to-buy-a-first-generation-e-reader.html,1.000
/2012/01/31/speaking-of-a-blast-to-the-past-heres-an-opengl-tron-game-i-wrote-as-an-undergrad.html,20200924151225,200,text/html,/2012/01/31/speaking-of-a-blast-to-the-past-heres-an-opengl-tron-game-i-wrote-as-an-undergrad.html,1.000
/2012/01/31/speaking-of-a-blast-to-the-past-heres-an-opengl-tron-game-i-wrote-as-an-undergrad/,20120322164930,200,text/html,/2012/01/31/speaking-of-a-blast-to-the-past-heres-an-opengl-tron-game-i-wrote-as-an-undergrad.html,1.000
/2012/01/31/ten-years-of-hunterdavis-com-from-archive-orgs-perspective.html,20220523201510,200,text/html,/2012/01/31/ten-years-of-hunterdavis-com-from-archive-orgs-perspective.html,1.000
/2012/01/31/ten-years-of-hunterdavis-com-from-archive-orgs-perspective/,20160806034147,200,text/html,/2012/01/31/ten-years-of-hunterdavis-com-from-archive-orgs-perspective.html,1.000
/2012/02/,20120322164935,200,text/html,/2009/04/21/wallclock-20.html,0.143
/2012/02/15/asl-js-american-sign-language-javascript.html,20200924132706,200,text/html,/2012/02/15/asl-js-american-sign-language-javascript.html,1.000
/2012/02/15/asl-js-american-sign-language-javascript/,20120321042255,200,text/html,/2012/02/15/asl-js-american-sign-language-javascript.html,1.000
/2012/02/28/debug-logs-as-python-programs.html,20200924141055,200,text/html,/2012/02/28/debug-logs-as-python-programs.html,1.000
/2012/02/28/debug-logs-as-python-programs/,20120322170432,200,text/html,/2012/02/28/debug-logs-as-python-programs.html,1.000
/2012/03/,20120323120145,200,text/html,/2013/08/30/pax-prime-2013.html,0.250
/2012/03/11/automatically-updated-impress-js-resume-using-git-submodules-and-cron.html,20220523211543,200,text/html,/2012/03/11/automatically-updated-impress-js-resume-using-git-submodules-and-cron.html,1.000
/2012/03/11/automatically-updated-impress-js-resume-using-git-submodules-and-cron/,20120323120158,200,text/html,/2012/03/11/automatically-updated-impress-js-resume-using-git-submodules-and-cron.html,1.000
/2012/03/13/update-quickgrapher-graphs-in-3d-using-impress-js.html,20200806080115,200,text/html,/2012/03/13/update-quickgrapher-graphs-in-3d-using-impress-js.html,1.000
/2012/03/13/update-quickgrapher-graphs-in-3d-using-impress-js/,20120318230503,200,text/html,/2012/03/13/update-quickgrapher-graphs-in-3d-using-impress-js.html,1.000
/2012/03/14/webgl-html5-audio-web-strobe-tuner.html,20200924151743,200,text/html,/2012/03/14/webgl-html5-audio-web-strobe-tuner.html,1.000
/2012/03/14/webgl-html5-audio-web-strobe-tuner/,20120316220913,200,text/html,/2012/03/14/webgl-html5-audio-web-strobe-tuner.html,1.000
/2012/03/15/live-web-strobe-tuner-is-live-now.html,20200806074510,200,text/html,/2012/03/15/live-web-strobe-tuner-is-live-now.html,1.000
/2012/03/15/live-web-strobe-tuner-is-live-now/,20120318224747,200,text/html,/2012/03/15/live-web-strobe-tuner-is-live-now.html,1.000
/2012/03/20/asl-js-now-auto-generates-impress-js-finger-spelling-presentations-in-html5.html,20200924151404,200,text/html,/2012/03/20/asl-js-now-auto-generates-impress-js-finger-spelling-presentations-in-html5.html,1.000
/2012/03/20/asl-js-now-auto-generates-impress-js-finger-spelling-presentations-in-html5/,20120323011339,200,text/html,/2012/03/20/asl-js-now-auto-generates-impress-js-finger-spelling-presentations-in-html5.html,1.000
/2012/04/,20120416050821,200,text/html,/2009/04/21/wallclock-20.html,0.143
/2012/04/11/i-released-70-open-source-projects-today.html,20200806081410,200,text/html,/2012/04/11/i-released-70-open-source-projects-today.html,1.000
/2012/04/11/i-released-70-open-source-projects-today/,20120413162805,200,text/html,/2012/04/11/i-released-70-open-source-projects-today.html,1.000
/2012/04/12/i-found-another-11-programs-from-the-archives-to-open-source-on-github.html,20200806080903,200,text/html,/2012/04/12/i-found-another-11-programs-from-the-archives-to-open-source-on-github.html,1.000
/2012/04/12/i-found-another-11-programs-from-the-archives-to-open-source-on-github/,20120413162813,200,text/html,/2012/04/12/i-found-another-11-programs-from-the-archives-to-open-source-on-github.html,1.000
/2012/04/12/some-quick-statistics-w-mspaint-infographic.html,20220523215437,200,text/html,/2012/04/12/some-quick-statistics-w-mspaint-infographic.html,1.000
/2012/04/12/some-quick-statistics-w-mspaint-infographic/,20120418133522,200,text/html,/2012/04/12/some-quick-statistics-w-mspaint-infographic.html,1.000
/2012/04/13/impress-js-resume-project-updated.html,20200806075238,200,text/html,/2012/04/13/impress-js-resume-project-updated.html,1.000
/2012/04/13/impress-js-resume-project-updated/,20120416045351,200,text/html,/2012/04/13/impress-js-resume-project-updated.html,1.000
/2012/04/25/android-apps.html,20200806075726,200,text/html,/2012/04/25/android-apps.html,1.000
/2012/04/25/android-games.html,20200806074654,200,text/html,/2012/04/25/android-games.html,1.000
/2012/04/25/audio-tools.html,20200924134233,200,text/html,/2012/04/25/audio-tools.html,1.000
/2012/04/25/books.html,20200806082437,200,text/html,/2012/04/25/books.html,1.000
/2012/04/25/document-creation-and-information-management.html,20200806082640,200,text/html,/2012/04/25/document-creation-and-information-management.html,1.000
/2012/04/25/encryption-and-obfuscation.html,20200924145953,200,text/html,/2012/04/25/encryption-and-obfuscation.html,1.000
/2012/04/25/file-and-network-tools.html,20200924154637,200,text/html,/2012/04/25/file-and-network-tools.html,1.000
/2012/04/25/graphics-and-imaging.html,20220523194556,200,text/html,/2012/04/25/graphics-and-imaging.html,1.000
/2012/04/25/popular-open-source-projects.html,20200924151159,200,text/html,/2012/04/25/popular-open-source-projects.html,1.000
/2012/04/25/quick-pro-tip-add-a-tablet-holder-to-your-laptop-table.html,20200806081351,200,text/html,/2012/04/25/quick-pro-tip-add-a-tablet-holder-to-your-laptop-table.html,1.000
/2012/04/25/quick-pro-tip-add-a-tablet-holder-to-your-laptop-table/,20120503224028,200,text/html,/2012/04/25/quick-pro-tip-add-a-tablet-holder-to-your-laptop-table.html,1.000
/2012/04/25/site-updates-incoming.html,20200806063351,200,text/html,/2012/04/25/site-updates-incoming.html,1.000
/2012/04/25/site-updates-incoming/,20120503223755,200,text/html,/2012/04/25/site-updates-incoming.html,1.000
/2012/04/25/utilities-and-lifestyle-apps.html,20200806073538,200,text/html,/2012/04/25/utilities-and-lifestyle-apps.html,1.000
/2012/05/,20120511203903,200,text/html,/2009/04/21/wallclock-20.html,0.143
/2012/05/08/a-preview-of-my-upcoming-fourth-book-a-direct-sequel-to-live-for-free.html,20200806071042,200,text/html,/2012/05/08/a-preview-of-my-upcoming-fourth-book-a-direct-sequel-to-live-for-free.html,1.000
/2012/05/08/a-preview-of-my-upcoming-fourth-book-a-direct-sequel-to-live-for-free/,20120511193835,200,text/html,/2012/05/08/a-preview-of-my-upcoming-fourth-book-a-direct-sequel-to-live-for-free.html,1.000
/2012/05/21/fun-pro-tip-armfp-debian-unstable-x11-sound-actually-usable-linux-on-android.html,20200806064351,200,text/html,/2012/05/21/fun-pro-tip-armfp-debian-unstable-x11-sound-actually-usable-linux-on-android.html,1.000
/2012/05/21/fun-pro-tip-armfp-debian-unstable-x11-sound-actually-usable-linux-on-android/,20120621230715,200,text/html,/2012/05/21/fun-pro-tip-armfp-debian-unstable-x11-sound-actually-usable-linux-on-android.html,1.000
/2012/06/,20120621220348,200,text/html,/2016/05/16/review-doom-2016.html,0.222
/2012/06/11/fun-pro-tip-touchscreen-classic-dos-rpgs-on-android.html,20200924142545,200,text/html,/2012/06/11/fun-pro-tip-touchscreen-classic-dos-rpgs-on-android.html,1.000
/2012/06/11/fun-pro-tip-touchscreen-classic-dos-rpgs-on-android/,20120621231557,200,text/html,/2012/06/11/fun-pro-tip-touchscreen-classic-dos-rpgs-on-android.html,1.000
/2012/07/,20120814134240,200,text/html,/2009/04/21/wallclock-20.html,0.143
/2012/07/21/android-sound.html,20220523194907,200,text/html,/2012/07/21/android-sound.html,1.000
/2012/07/21/android-sound/,20120814131638,200,text/html,/2012/07/21/android-sound.html,1.000
/2012/09/,20121012020431,200,text/html,/2017/11/25/ti99fun.html,0.222
/2012/09/04/android-app-easy-bluetooth-time.html,20220523211448,200,text/html,/2012/09/04/android-app-easy-bluetooth-time.html,1.000
/2012/09/04/android-app-easy-bluetooth-time/,20121014041523,200,text/html,/2012/09/04/android-app-easy-bluetooth-time.html,1.000
/2012/09/04/easy-bluetooth-time.html,20220523194815,200,text/html,/2012/09/04/easy-bluetooth-time.html,1.000
/2012/09/10/10-minute-hacks-asus-transformer-cade.html,20220523200228,200,text/html,/2012/09/10/10-minute-hacks-asus-transformer-cade.html,1.000
/2012/09/10/10-minute-hacks-asus-transformer-cade/,20121014041537,200,text/html,/2012/09/10/10-minute-hacks-asus-transformer-cade.html,1.000
/2012/10/,20121012020111,200,text/html,/2010/05/22/hackaway-2010-announced.html,0.160
/2012/10/04/a-treasure-chest-of-wii-goodness.html,20200924145357,200,text/html,/2012/10/04/a-treasure-chest-of-wii-goodness.html,1.000
/2012/10/04/a-treasure-chest-of-wii-goodness/,20121011075725,200,text/html,/2012/10/04/a-treasure-chest-of-wii-goodness.html,1.000
/2012/10/08/dreamcast-printer.html,20200806081820,200,text/html,/2012/10/08/dreamcast-printer.html,1.000
/2012/10/08/dreamcast-printer/,20121012051053,200,text/html,/2012/10/08/dreamcast-printer.html,1.000
/2012/10/14/10-minute-hacks-weather-resistant-sega-saturn-briefcase-a-direct-result-of-ethical-quandry.html,20200924152056,200,text/html,/2012/10/14/10-minute-hacks-weather-resistant-sega-saturn-briefcase-a-direct-result-of-ethical-quandry.html,1.000
/2012/10/14/10-minute-hacks-weather-resistant-sega-saturn-briefcase-a-direct-result-of-ethical-quandry/,20121029072405,200,text/html,/2012/10/14/10-minute-hacks-weather-resistant-sega-saturn-briefcase-a-direct-result-of-ethical-quandry.html,1.000
/2012/10/22/dreamcast-printer-as-a-coffee-table-wip.html,20200806065616,200,text/html,/2012/10/22/dreamcast-printer-as-a-coffee-table-wip.html,1.000
/2012/10/22/dreamcast-printer-as-a-coffee-table-wip/,20121029040703,200,text/html,/2012/10/22/dreamcast-printer-as-a-coffee-table-wip.html,1.000
/2012/10/28/wip-dreamcast-coffee-table-gets-a-nintendo-style-makeover.html,20200806082124,200,text/html,/2012/10/28/wip-dreamcast-coffee-table-gets-a-nintendo-style-makeover.html,1.000
/2012/10/28/wip-dreamcast-coffee-table-gets-a-nintendo-style-makeover/,20121107033318,200,text/html,/2012/10/28/wip-dreamcast-coffee-table-gets-a-nintendo-style-makeover.html,1.000
/2012/11/,20130108223352,200,text/html,/2013/08/30/pax-prime-2013.html,0.125
/2012/11/19/weekend-update-dreamcast-coffee-table-gets-legs-building-an-electronic-game-from-a-1972-electronic-slide-rule.html,20220523205829,200,text/html,/2012/11/19/weekend-update-dreamcast-coffee-table-gets-legs-building-an-electronic-game-from-a-1972-electronic-slide-rule.html,1.000
/2012/11/19/weekend-update-dreamcast-coffee-table-gets-legs-building-an-electronic-game-from-a-1972-electronic-slide-rule/,20130923073306,200,text/html,/2012/11/19/weekend-update-dreamcast-coffee-table-gets-legs-building-an-electronic-game-from-a-1972-electronic-slide-rule.html,1.000
/2012/11/26/adding-sound-to-your-android-apps-and-games-part-2-of-the-2012-android-apps-refresh.html,20200924152606,200,text/html,/2012/11/26/adding-sound-to-your-android-apps-and-games-part-2-of-the-2012-android-apps-refresh.html,1.000
/2012/11/26/adding-sound-to-your-android-apps-and-games-part-2-of-the-2012-android-apps-refresh/,20130201090604,200,text/html,/2012/11/26/adding-sound-to-your-android-apps-and-games-part-2-of-the-2012-android-apps-refresh.html,1.000
/2012/12/,20130108223358,200,text/html,/2009/04/21/wallclock-20.html,0.143
/2012/12/07/adding-automatic-crash-reporting-to-your-android-apps-with-crittercism.html,20200806071746,200,text/html,/2012/12/07/adding-automatic-crash-reporting-to-your-android-apps-with-crittercism.html,1.000
/2012/12/07/adding-automatic-crash-reporting-to-your-android-apps-with-crittercism/,20130208234102,200,text/html,/2012/12/07/adding-automatic-crash-reporting-to-your-android-apps-with-crittercism.html,1.000
/2012/12/07/the-grind-expansion-pack-3-is-live.html,20200924144036,200,text/html,/2012/12/07/the-grind-expansion-pack-3-is-live.html,1.000
/2012/12/23/adding-embedded-quick-grapher-to-your-site.html,20200806080318,200,text/html,/2012/12/23/adding-embedded-quick-grapher-to-your-site.html,1.000
/2012/12/23/project-updates-asljs-on-github-pages-quickgrapher-is-back-quickgrapher-graphs-anywhere-on-hunterdavis-com-even-comments.html,20200806081024,200,text/html,/2012/12/23/project-updates-asljs-on-github-pages-quickgrapher-is-back-quickgrapher-graphs-anywhere-on-hunterdavis-com-even-comments.html,1.000
/2012/12/23/project-updates-asljs-on-github-pages-quickgrapher-is-back-quickgrapher-graphs-anywhere-on-hunterdavis-com-even-comments/,20130108225912,200,text/html,/2012/12/23/project-updates-asljs-on-github-pages-quickgrapher-is-back-quickgrapher-graphs-anywhere-on-hunterdavis-com-even-comments.html,1.000
/2012/12/24/spruce-up-your-github-readme-with-a-current-source-tree-visualization.html,20200806064201,200,text/html,/2012/12/24/spruce-up-your-github-readme-with-a-current-source-tree-visualization.html,1.000
/2012/12/24/spruce-up-your-github-readme-with-a-current-source-tree-visualization/,20130108224953,200,text/html,/2012/12/24/spruce-up-your-github-readme-with-a-current-source-tree-visualization.html,1.000
/2012/12/29/using-open-source-android-libraries-for-game-ui-iconpageradapter-as-a-game-select-screen.html,20200806074901,200,text/html,/2012/12/29/using-open-source-android-libraries-for-game-ui-iconpageradapter-as-a-game-select-screen.html,1.000
/2012/12/29/using-open-source-android-libraries-for-game-ui-iconpageradapter-as-a-game-select-screen/,20130108223659,200,text/html,/2012/12/29/using-open-source-android-libraries-for-game-ui-iconpageradapter-as-a-game-select-screen.html,1.000
/2012/12/30/a-quarter-of-a-million-downloads-end-of-2012-metrics-for-hunter-davis-on-the-google-play-store.html,20200806075403,200,text/html,/2012/12/30/a-quarter-of-a-million-downloads-end-of-2012-metrics-for-hunter-davis-on-the-google-play-store.html,1.000
/2012/12/30/a-quarter-of-a-million-downloads-end-of-2012-metrics-for-hunter-davis-on-the-google-play-store/,20130108225917,200,text/html,/2012/12/30/a-quarter-of-a-million-downloads-end-of-2012-metrics-for-hunter-davis-on-the-google-play-store.html,1.000
/2012/12/30/android-game-pop-them-balloons-released.html,20200806074319,200,text/html,/2012/12/30/android-game-pop-them-balloons-released.html,1.000
/2012/12/30/android-game-pop-them-balloons-released/,20130108225001,200,text/html,/2012/12/30/android-game-pop-them-balloons-released.html,1.000
/2012/12/30/pop-them-balloons.html,20200924143108,200,text/html,/2012/12/30/pop-them-balloons.html,1.000
/2013/01/,20130206012051,200,text/html,/2013/08/30/pax-prime-2013.html,0.250
/2013/01/08/rhapsody-ford-sync-debuts-ces-today.html,20200924151719,200,text/html,/2013/01/08/rhapsody-ford-sync-debuts-ces-today.html,1.000
